PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,Cluster
43682,34,Female,USA,Simulation,9.106622250137043,0,Medium,13,56,76,20,Medium,0
35474,27,Male,USA,Sports,14.336647863171232,1,Easy,5,168,17,48,Medium,1
39969,22,Male,Europe,Sports,9.040610587515056,0,Easy,12,107,79,46,High,2
35929,44,Male,USA,RPG,11.144484312193184,0,Hard,17,100,21,25,High,0
9857,26,Female,USA,RPG,3.442169847230637,0,Easy,0,119,74,29,Low,2
19742,28,Male,USA,Action,1.7497671594917623,0,Easy,1,177,1,15,Low,0
11907,36,Male,Asia,Sports,19.94694736249634,1,Medium,18,106,77,31,High,1
43726,35,Female,Europe,RPG,13.344059402933752,0,Easy,2,121,27,45,Low,0
21066,15,Female,Europe,RPG,12.33777967840664,0,Easy,8,115,33,23,Medium,2
41422,30,Male,Asia,Strategy,17.4043725787826,0,Easy,4,178,66,46,Medium,0
9109,46,Male,Other,Strategy,18.55396821448505,0,Easy,12,96,2,21,Medium,0
31342,36,Female,Other,RPG,12.760482719942017,0,Easy,2,141,78,43,Medium,0
13569,40,Female,USA,RPG,22.182556289694777,0,Medium,6,144,15,46,Medium,0
30501,28,Female,Europe,Sports,19.513904703359803,0,Medium,15,80,45,4,Medium,0
37200,48,Male,Asia,RPG,4.148314663252845,0,Hard,14,32,73,23,Medium,0
35874,28,Male,Asia,Action,8.877932527178414,0,Easy,10,147,19,49,High,0
49008,29,Male,USA,Sports,20.91192343521137,0,Hard,3,11,7,37,Low,0
33867,30,Male,Europe,Strategy,17.646973588993188,0,Medium,17,17,28,49,Medium,0
15432,48,Male,Europe,Sports,9.764312699161913,1,Easy,13,159,65,6,High,1
12028,24,Male,USA,Strategy,16.49690682970427,0,Hard,12,61,29,20,Low,0
46263,34,Male,Asia,Strategy,21.143749917558207,0,Easy,9,26,55,17,Low,0
48983,22,Male,USA,Action,2.875217911779532,0,Medium,12,65,5,21,Medium,0
20658,24,Male,Other,Sports,22.41898344445284,0,Medium,9,30,48,19,Low,0
27923,32,Male,Asia,RPG,17.022810768836823,0,Medium,2,143,97,15,Medium,0
9729,44,Male,USA,Sports,2.505890057492927,0,Medium,8,157,39,47,Medium,0
26125,24,Male,Europe,RPG,14.274980222092276,0,Easy,2,176,40,18,Medium,0
31098,41,Male,Europe,Sports,23.46889133075185,0,Hard,1,56,85,0,Medium,0
44173,34,Male,Other,Action,1.7882006774590398,0,Easy,0,176,47,49,Medium,0
41800,27,Female,USA,Action,22.714727967114698,0,Medium,6,167,36,43,Medium,0
37034,47,Male,Europe,Action,18.356693326374547,0,Easy,18,83,66,38,High,0
35620,35,Male,Asia,Action,15.848623574406329,0,Hard,4,103,16,21,Medium,0
24538,21,Female,USA,Action,6.879022405434631,0,Medium,1,19,76,43,Low,2
43759,23,Male,USA,Simulation,18.207732156311685,1,Easy,9,61,93,33,Medium,1
28511,46,Female,Europe,Sports,16.90570911943194,1,Medium,16,60,72,42,Medium,1
30925,25,Male,USA,Action,11.20900991222796,0,Easy,18,124,93,35,High,2
33048,23,Female,USA,RPG,18.03165200091861,1,Easy,16,144,18,33,High,1
36779,44,Male,USA,Simulation,10.38812427954121,0,Easy,4,55,16,22,High,0
16729,33,Male,Europe,Sports,23.72721721342603,0,Easy,13,140,42,41,High,2
18473,35,Male,Asia,Sports,4.851056728442506,0,Easy,4,157,76,12,Medium,0
43112,30,Male,Europe,Sports,0.2289122870676854,0,Easy,11,128,37,7,Medium,0
41075,18,Male,USA,Action,20.05357312615622,0,Hard,9,152,95,13,High,0
21880,23,Female,Europe,Sports,10.23845446259907,0,Hard,5,61,52,24,Medium,0
38067,36,Male,Europe,Strategy,9.058046065413713,0,Medium,18,35,65,10,Medium,0
13291,49,Female,USA,Sports,14.996819770157591,0,Medium,5,138,16,2,Medium,0
34458,28,Female,Other,Strategy,1.9961281075507475,0,Easy,3,74,27,3,Low,0
47889,42,Male,Europe,Strategy,19.73420498185844,0,Easy,6,92,2,13,Medium,0
39410,28,Male,Asia,Action,9.853450577221448,0,Medium,16,128,9,8,High,0
30155,45,Female,Asia,Simulation,13.152641787957249,0,Medium,16,13,60,2,High,0
15604,20,Male,USA,Strategy,5.64381537697082,0,Medium,1,76,77,35,Low,2
30848,47,Female,USA,Simulation,1.813693541119832,0,Easy,18,26,62,22,Medium,0
27036,38,Female,USA,Action,3.9298514025443865,1,Medium,9,148,83,35,High,1
45502,49,Male,Asia,Strategy,19.237902264661933,0,Hard,12,98,18,23,Medium,0
19708,34,Female,Asia,Action,10.45418601149032,0,Easy,4,169,70,3,Medium,0
16264,34,Male,USA,Strategy,22.100168456063457,0,Easy,0,143,82,5,Low,0
45476,42,Male,Asia,Simulation,10.520409156690404,0,Medium,19,139,17,7,High,0
47385,17,Female,Europe,Action,18.296937366254856,0,Medium,19,35,72,36,Medium,2
22205,16,Female,USA,RPG,18.825540038479268,0,Easy,15,82,65,49,Medium,2
13520,45,Female,Other,Strategy,23.48869291523133,0,Easy,1,57,42,10,Low,0
17725,18,Female,Other,RPG,8.194195774057683,0,Easy,18,42,72,49,Medium,2
23111,47,Female,Other,Simulation,9.181437394980046,0,Easy,11,26,5,38,Low,0
28742,44,Male,Europe,RPG,2.1752433457476954,0,Hard,5,16,31,20,Low,0
13168,27,Female,Other,RPG,5.45274241617537,0,Easy,9,175,42,10,High,0
38874,46,Male,Asia,Simulation,21.52249360074796,1,Medium,16,88,61,49,High,1
43345,24,Female,Asia,Strategy,16.424537875957235,0,Easy,7,57,48,21,Medium,2
15549,22,Male,Europe,Simulation,13.807782587805178,0,Medium,10,73,3,47,Medium,0
19012,47,Male,Asia,Simulation,11.144131626887445,0,Easy,2,98,79,43,Medium,0
25337,44,Female,USA,Simulation,16.940283338727113,0,Easy,7,174,29,21,Medium,0
47794,35,Male,USA,Sports,19.45248239208416,0,Hard,19,159,52,44,High,0
44775,47,Female,Asia,Action,0.0362940934938604,1,Medium,0,85,36,31,High,1
17718,45,Male,USA,Action,4.1019940171790426,0,Medium,5,22,99,36,Low,0
34577,41,Male,Other,RPG,9.29870714747046,0,Easy,12,170,70,14,Medium,0
48283,18,Female,Europe,RPG,22.672992974748045,1,Medium,12,135,5,13,Medium,1
11814,24,Female,Asia,Simulation,17.109897415488874,0,Easy,1,107,44,31,Low,2
17194,17,Male,Asia,RPG,14.7301546704607,0,Medium,9,58,33,29,Medium,0
31896,26,Male,Europe,Action,13.871312421850895,0,Easy,8,132,36,30,Medium,2
30082,39,Female,Europe,Sports,14.36037580453966,0,Hard,2,41,52,13,Low,0
46865,35,Female,Asia,Simulation,16.713273042795137,0,Hard,5,17,8,5,Low,0
15648,45,Male,Europe,Simulation,1.1114822889555978,0,Medium,18,15,9,10,Low,0
32359,43,Male,Asia,Action,9.551136827589694,1,Medium,11,56,29,21,Medium,1
11825,18,Male,USA,Simulation,4.506710722568949,0,Medium,9,55,70,18,Medium,2
38646,25,Male,Asia,Action,3.952760869002224,0,Medium,4,58,22,9,Low,0
16324,23,Male,USA,Strategy,11.534824951196544,0,Medium,5,95,5,13,Medium,0
29770,37,Male,Europe,RPG,10.629886932665157,0,Medium,10,168,82,1,High,0
46589,34,Male,Europe,Strategy,18.411323403285543,0,Hard,2,145,52,30,Medium,0
47410,45,Male,USA,RPG,18.846899631902943,0,Hard,8,123,80,36,Medium,0
30459,27,Male,Europe,RPG,6.184735927560199,0,Easy,18,179,17,1,High,0
37005,20,Female,USA,Simulation,1.1021945334034775,0,Easy,9,152,37,0,Medium,0
29077,40,Male,USA,Action,3.490314995255905,0,Easy,3,117,19,46,Medium,0
45977,45,Male,Europe,Simulation,18.47531258741566,0,Easy,12,59,4,24,Medium,0
21649,22,Male,Asia,Sports,6.0989342538658375,0,Easy,1,10,75,47,Medium,2
32208,42,Male,USA,Simulation,11.816032437114828,0,Easy,12,30,80,0,Medium,0
47039,30,Female,Europe,Action,12.49504790559794,0,Easy,2,107,85,16,Low,2
26931,47,Female,Asia,Strategy,17.40103356399446,0,Easy,7,29,51,0,Low,0
40540,41,Male,USA,RPG,11.966034467905718,0,Hard,6,38,1,21,Low,0
10398,47,Male,Other,Simulation,7.945109612870445,0,Hard,15,60,97,34,Medium,0
9465,43,Female,Europe,Strategy,16.015709473348025,0,Easy,17,158,36,27,High,0
33825,24,Female,Asia,Sports,6.13611781035904,1,Easy,5,156,53,33,Medium,1
12018,41,Male,Europe,RPG,0.1148734178343913,0,Medium,7,122,25,28,Medium,0
14288,21,Male,Europe,Sports,8.758663714347847,0,Medium,18,71,4,20,Medium,0
43444,31,Male,USA,Sports,20.91377363900169,0,Easy,14,79,19,16,Medium,0
35112,18,Female,Asia,Simulation,21.864639687000363,0,Hard,16,44,5,43,Medium,0
18062,34,Male,Europe,Action,8.041657591997778,0,Hard,11,46,25,4,Medium,0
44158,18,Female,Other,Action,17.309717251517505,0,Medium,2,115,25,7,Low,0
34313,23,Male,USA,Action,21.339568207690743,0,Easy,5,95,49,21,Medium,2
31969,49,Male,Asia,Action,5.615327287372501,0,Medium,15,119,67,46,High,0
18317,36,Male,Asia,Strategy,5.778674388252442,0,Easy,17,170,25,46,High,0
31617,43,Female,Asia,Simulation,6.816509863437015,0,Easy,11,60,75,8,Medium,0
14373,30,Female,Asia,Sports,19.13719919445427,0,Hard,0,100,34,15,Low,0
17760,26,Female,Europe,Sports,19.18692899410386,1,Medium,12,86,49,30,Medium,1
28640,37,Female,Asia,Strategy,9.28255520105419,0,Medium,15,34,40,0,Medium,0
29148,42,Female,Asia,RPG,12.302481683042403,0,Medium,16,111,16,16,High,0
33883,25,Male,USA,Sports,20.030236442273125,0,Easy,2,81,91,40,Medium,2
39882,17,Male,Europe,Strategy,20.99652840465564,0,Easy,12,145,54,47,High,2
17925,36,Male,Europe,Simulation,0.5278339448262663,1,Easy,9,18,42,32,Low,1
34994,33,Male,Asia,Strategy,6.579517686870005,1,Medium,0,159,34,29,Low,1
28411,19,Male,Europe,Action,8.726069615886868,0,Easy,1,59,6,37,Low,2
43439,19,Male,USA,Action,20.248305938573687,1,Easy,18,155,93,14,High,1
11265,34,Female,Asia,RPG,9.645030869579609,1,Easy,2,109,34,37,Low,1
25809,42,Female,USA,Strategy,4.312429859588649,0,Hard,1,99,35,49,Low,0
42573,42,Male,Other,Simulation,3.944145756942675,0,Easy,9,36,14,48,Medium,0
24189,43,Female,Europe,Strategy,16.88138998053817,0,Easy,3,41,69,21,Low,0
28306,39,Male,USA,Strategy,8.391582782080278,0,Medium,3,48,61,15,Low,0
37924,48,Female,Europe,Simulation,20.5278306834822,1,Easy,16,102,83,26,High,1
40112,37,Female,Europe,Sports,6.37295194889482,1,Medium,10,55,14,10,Medium,1
11158,24,Male,USA,Simulation,8.005718327324358,0,Hard,17,147,23,12,High,0
38517,19,Male,USA,Sports,6.082524690145536,0,Hard,4,37,82,22,Low,2
35395,39,Male,Europe,Simulation,2.846410698324997,0,Easy,0,29,49,30,Low,2
22529,37,Female,USA,Simulation,2.6586572712958647,0,Easy,1,71,50,28,Medium,2
31729,37,Male,USA,Action,10.891476515920765,0,Hard,19,67,17,34,Low,0
44103,30,Female,USA,Strategy,15.233978285408492,0,Medium,6,121,14,18,Medium,0
35078,25,Female,USA,Simulation,10.463578743609204,0,Medium,18,163,82,41,High,0
12719,29,Male,Asia,Action,7.6235469115126655,1,Easy,3,110,24,12,Medium,1
43229,40,Male,Europe,Action,20.54721442216272,0,Easy,1,110,11,30,Low,0
30495,43,Male,USA,Strategy,4.944599418178671,0,Hard,6,76,88,38,Medium,0
20034,29,Male,Asia,Strategy,12.722527750597276,0,Hard,7,160,25,47,Medium,0
42346,23,Male,Europe,Action,19.93819530821959,0,Easy,1,167,61,7,Low,0
15526,40,Female,USA,Action,11.659844500291632,0,Easy,18,68,41,7,Medium,0
23803,32,Female,Asia,Action,0.8051091718906003,0,Easy,11,70,70,2,Medium,0
11300,34,Male,Asia,Action,21.833460544724737,0,Medium,5,63,87,25,Medium,0
14053,37,Female,Asia,Simulation,18.76756642644301,0,Hard,7,178,48,2,Medium,0
44306,32,Male,Asia,Sports,8.528200706395165,0,Medium,10,70,44,20,Low,0
22022,47,Male,Europe,RPG,17.875749594839693,0,Easy,14,141,49,40,High,0
42220,25,Female,USA,RPG,6.600880828264359,1,Easy,5,67,76,2,Medium,1
25696,49,Female,Asia,Strategy,20.37285504068307,0,Medium,1,107,83,44,Medium,0
13289,30,Male,Other,Action,21.83900422550287,0,Easy,6,94,52,38,Medium,2
44553,37,Male,Europe,Simulation,12.059120770361073,0,Medium,16,90,12,12,High,0
17101,19,Female,USA,Strategy,8.43569073277716,0,Medium,12,64,51,44,Low,0
18826,15,Female,Europe,RPG,10.370175649000458,0,Easy,8,134,27,32,Medium,2
40280,48,Female,Europe,Sports,8.03941256123154,0,Hard,2,173,67,2,Medium,0
41110,44,Female,USA,Strategy,21.915816407288016,0,Easy,18,147,74,3,Medium,0
22831,22,Male,Asia,Sports,16.643804245166216,1,Easy,15,34,45,19,Medium,1
41166,15,Male,USA,RPG,18.386141435355807,1,Medium,17,48,90,31,Medium,1
47670,33,Male,USA,Strategy,6.386047067551563,0,Medium,11,154,8,41,High,0
35216,29,Female,Europe,Strategy,18.082368379602865,0,Hard,18,48,93,2,Medium,0
11868,40,Female,USA,Strategy,17.935469156688264,0,Easy,2,172,10,24,Medium,0
27106,18,Male,Other,Simulation,2.0533186762301288,0,Medium,9,48,48,22,Medium,2
40695,17,Male,USA,Strategy,5.430876263467809,1,Easy,2,117,75,11,Low,1
38942,17,Female,Europe,Simulation,8.21226474279803,0,Medium,6,69,81,12,Medium,2
26925,21,Female,USA,RPG,16.73417125633233,1,Hard,16,23,85,2,Medium,1
46427,19,Female,Europe,Action,20.10540756726224,0,Medium,11,83,17,15,Medium,0
26697,29,Male,Europe,Sports,17.508183722711358,0,Easy,17,85,92,36,High,2
27965,38,Male,USA,Sports,15.25097411325748,0,Hard,12,37,36,3,Medium,0
10557,36,Female,Asia,Action,2.5555841973637694,0,Hard,1,30,99,21,Low,0
37318,17,Female,USA,Action,8.886244593851242,0,Medium,18,115,9,28,High,0
16201,48,Male,Asia,Simulation,2.388344121899955,0,Medium,16,176,20,21,High,0
26339,36,Male,Europe,Action,2.672420203049496,0,Medium,4,152,52,5,Medium,0
30483,42,Male,Europe,Action,15.175182284277096,1,Easy,3,148,5,5,Medium,1
26874,37,Male,USA,Strategy,10.610093287287144,0,Hard,7,177,63,49,Medium,0
23765,38,Male,Europe,RPG,20.858556095853096,1,Easy,5,62,68,33,Medium,1
25095,24,Male,USA,Sports,19.602233516872403,0,Easy,19,77,15,32,High,0
17901,31,Male,USA,Action,10.176171217711833,0,Hard,0,76,32,0,Medium,0
27267,21,Female,USA,Simulation,3.18235326347497,1,Medium,8,123,95,7,Medium,1
26967,20,Female,Europe,Sports,19.13960820268142,0,Easy,16,44,96,19,Medium,2
37752,19,Male,USA,RPG,12.029707065803006,0,Hard,17,114,1,45,High,0
28967,37,Male,USA,RPG,12.236101349700824,0,Easy,0,34,18,18,Low,0
11608,25,Male,Asia,Strategy,11.75912761582391,0,Easy,7,108,77,19,Medium,2
36662,22,Female,Asia,Strategy,0.6330353474096482,0,Easy,12,22,95,46,Medium,2
25655,17,Female,Europe,Simulation,6.018614867094331,0,Hard,4,40,34,1,Low,0
17021,45,Male,Other,Sports,19.563197092259543,0,Hard,0,107,23,22,Low,0
34992,16,Male,USA,Strategy,16.637544064041364,0,Medium,16,104,95,20,High,2
33121,39,Female,USA,Strategy,6.999604179227622,0,Easy,10,83,31,25,Medium,0
45532,43,Female,Asia,RPG,23.754268033271813,0,Easy,18,163,17,0,High,0
16755,38,Male,USA,Simulation,17.890099130758248,1,Easy,2,37,63,7,High,1
10536,19,Female,USA,Action,20.920238518943684,0,Easy,11,19,19,19,Low,0
28000,17,Female,USA,Action,6.494046822697055,0,Hard,7,105,96,20,Medium,2
46633,45,Female,Europe,Simulation,3.1960234103378173,0,Hard,15,51,66,1,Medium,0
24988,27,Male,Europe,Sports,1.9184202301622169,0,Easy,16,106,87,21,High,0
36681,32,Female,Asia,RPG,20.31274276403543,1,Easy,9,134,89,0,Medium,1
33721,19,Male,USA,Strategy,16.996429310811823,0,Medium,16,25,31,39,Medium,0
23061,20,Female,Europe,Sports,12.792557664886209,1,Easy,9,43,46,0,Medium,1
16028,21,Male,USA,RPG,13.123219504258923,0,Easy,13,175,49,45,High,2
25801,39,Male,USA,Sports,11.927337321974882,0,Easy,6,136,41,38,Medium,0
35893,33,Male,Europe,Sports,22.70125988288829,0,Hard,14,30,37,23,Medium,0
45633,38,Male,Europe,Simulation,2.860857950528133,0,Easy,3,126,69,9,High,0
40511,27,Female,Europe,Sports,17.35737025819528,0,Easy,16,57,90,29,Medium,2
21800,34,Female,Europe,Strategy,22.19678030599304,0,Medium,6,147,17,36,Medium,0
37507,43,Male,USA,Action,9.977344992662626,1,Medium,1,125,10,33,Low,1
32263,21,Male,Asia,RPG,7.345326606314252,0,Easy,10,167,63,26,High,2
15354,23,Male,Europe,Sports,9.175530486372658,0,Medium,7,23,59,31,Low,2
18936,30,Male,USA,Simulation,5.965783905901655,0,Hard,12,23,87,34,Medium,0
13308,31,Male,USA,Sports,14.453995458647093,0,Hard,19,177,66,18,High,0
29410,37,Male,USA,Strategy,6.056900211907238,1,Medium,14,124,45,43,High,1
13750,17,Female,USA,RPG,5.155360320433185,0,Easy,3,33,63,26,Low,2
19533,36,Male,Asia,Strategy,17.17089351539209,1,Medium,14,131,2,17,High,1
35578,42,Female,USA,Action,11.976766592859462,0,Easy,16,61,39,3,Medium,0
33211,37,Female,USA,Action,13.792497284974736,0,Easy,0,137,96,3,Low,0
20988,19,Male,Asia,Strategy,2.877169026835775,0,Medium,17,50,98,46,Medium,2
49017,33,Male,Europe,RPG,20.144261406444407,0,Hard,6,171,18,3,Low,0
23854,46,Male,Asia,RPG,21.06826890535493,0,Easy,10,114,81,26,Medium,0
47295,16,Female,USA,Simulation,15.714960935180926,1,Easy,16,81,5,0,High,1
38568,43,Female,Asia,Strategy,23.68588717146233,0,Medium,11,45,74,7,Medium,0
15404,32,Female,USA,Action,18.62482022050496,0,Medium,16,58,63,24,Medium,0
26121,41,Male,Asia,Simulation,2.95830328935786,1,Medium,14,14,14,24,Low,1
40108,18,Male,USA,Simulation,21.129003181261005,0,Medium,16,113,7,40,High,0
29083,20,Female,Asia,RPG,13.54067438721741,0,Medium,17,90,61,37,High,2
48452,41,Male,Other,Strategy,3.8166683662659215,1,Medium,17,47,49,19,Medium,1
40176,44,Female,Asia,Sports,23.83993004286943,0,Easy,16,131,1,20,High,0
48980,19,Male,Europe,Sports,9.993379799562272,0,Easy,1,87,93,2,Low,2
28111,46,Female,USA,Simulation,9.16093619670398,0,Medium,19,12,49,11,Low,0
47732,25,Male,USA,RPG,5.662935066969979,0,Hard,4,163,50,48,Medium,0
30079,17,Male,Europe,Sports,13.627488076032732,0,Easy,19,85,71,40,High,2
27069,37,Female,USA,Strategy,10.703946639315284,0,Easy,11,176,14,4,High,0
39493,26,Male,Asia,Simulation,9.278820708584917,1,Easy,2,161,7,40,Low,1
41949,23,Male,USA,Action,19.862965814899653,0,Medium,16,12,37,7,Low,0
10673,25,Male,Europe,Action,11.71910881362395,0,Easy,4,132,44,38,Medium,2
30186,35,Female,Other,Simulation,14.846901321121909,0,Medium,8,81,95,40,Medium,0
33546,20,Female,Europe,RPG,18.439754933326924,0,Easy,16,175,18,42,High,2
44955,42,Male,USA,RPG,2.2927889446063547,0,Easy,9,88,10,39,Medium,0
12933,34,Male,Asia,RPG,3.087814969237652,0,Medium,12,84,12,23,Medium,0
38319,33,Male,Europe,Action,17.47953836474487,0,Hard,15,87,97,28,High,0
10829,17,Male,USA,RPG,11.714414262656945,0,Easy,6,111,75,36,Medium,2
38105,22,Female,Europe,Sports,17.523626310931128,0,Easy,2,92,12,48,Low,2
27989,46,Male,Other,Simulation,22.197524157535177,0,Easy,3,139,15,35,Medium,0
45759,38,Female,USA,Strategy,8.627444102686464,1,Hard,1,83,97,10,Low,1
19476,16,Female,Other,Strategy,13.629245375344748,0,Easy,9,144,16,38,Medium,2
36229,24,Male,Asia,Strategy,7.446239855956859,0,Medium,18,131,10,3,High,0
43350,49,Female,Europe,Simulation,3.607734605075152,1,Hard,0,30,72,49,Low,1
48255,47,Female,USA,Action,10.861480937785707,0,Hard,16,10,7,32,Low,0
47326,30,Male,USA,Sports,19.93562088084885,0,Easy,19,141,4,41,High,2
20635,36,Female,USA,Strategy,19.63991536763354,0,Hard,9,174,76,21,High,0
22902,21,Male,Europe,Action,5.469632422578656,0,Easy,7,109,81,48,Medium,2
20056,48,Male,Other,Sports,0.1817435674036653,0,Medium,14,20,15,30,Low,0
23983,21,Male,Europe,Action,4.966767479188734,0,Hard,15,104,67,20,High,0
36568,23,Male,USA,Sports,2.6904477720691933,1,Easy,0,124,70,19,Low,1
37494,23,Male,USA,Strategy,11.9921706074332,0,Easy,16,166,25,18,High,0
23019,18,Male,USA,Sports,12.793776632388177,1,Medium,2,106,92,2,Low,1
31349,42,Male,Other,Strategy,19.49629540953512,1,Medium,9,99,62,2,Medium,1
21053,35,Male,USA,Sports,4.508799470508436,1,Easy,14,65,74,43,Medium,1
21423,26,Male,Other,Strategy,0.1411352685770719,1,Medium,11,62,50,35,Medium,1
38427,39,Male,Europe,Sports,20.241753561287936,0,Hard,15,59,41,28,Medium,0
34961,18,Male,Europe,Simulation,11.965363174935304,0,Easy,7,85,51,37,Medium,2
39814,15,Male,USA,Sports,6.665133613211817,1,Easy,10,106,89,21,Medium,1
35007,24,Male,USA,RPG,9.625686826701042,0,Easy,11,60,66,4,Medium,2
28293,31,Female,Europe,Action,11.180140743778493,1,Hard,15,124,34,29,High,1
33311,36,Female,USA,RPG,11.114793629265632,1,Easy,8,177,32,22,High,1
20900,28,Female,Other,Simulation,0.2107275367645247,0,Medium,14,95,54,4,Medium,0
15803,45,Female,USA,RPG,2.8597037861696,0,Hard,7,158,80,39,Medium,0
11269,29,Female,Europe,Simulation,15.837642724126512,0,Easy,18,85,7,8,High,0
24476,39,Male,USA,Simulation,4.851934209073553,0,Medium,0,132,7,24,High,0
31254,34,Male,USA,Action,2.94490195307987,0,Medium,1,121,4,23,Low,0
32573,38,Male,Europe,Action,1.774450382479169,0,Hard,6,126,39,3,Medium,0
25349,44,Female,Asia,Simulation,20.75900606920537,0,Easy,3,139,24,49,Medium,0
38034,18,Male,Europe,Strategy,9.479247259209636,0,Medium,5,91,61,43,Medium,0
29485,15,Male,Europe,Strategy,0.3466726793681589,0,Easy,8,15,8,36,Low,2
9625,37,Male,Europe,Action,8.865600767186226,0,Medium,19,119,40,44,Medium,0
40679,43,Male,Asia,Strategy,1.6501425922693649,0,Medium,16,139,84,36,High,0
16070,21,Male,Other,Action,19.82572540452976,0,Easy,7,27,33,45,Low,2
48461,38,Male,USA,Sports,14.471871843038992,0,Easy,11,87,47,37,Medium,0
27856,46,Male,USA,RPG,21.48302758232922,0,Easy,14,85,62,5,Medium,0
41815,22,Female,Other,Simulation,18.510568017510057,0,Medium,12,102,50,41,Medium,0
44104,21,Male,Other,Sports,4.204003239531652,0,Easy,18,29,26,16,Medium,0
19497,38,Male,USA,Sports,23.87799482970305,0,Hard,11,96,87,43,Medium,0
16563,41,Female,USA,Action,3.180411401934121,0,Easy,18,115,32,49,High,0
38751,33,Female,USA,Strategy,4.5189981481437576,0,Medium,11,177,77,1,High,0
11325,44,Male,USA,Simulation,16.976690824843935,0,Easy,13,127,59,44,High,0
36031,45,Male,Other,Simulation,3.854601176756224,0,Easy,10,117,75,9,Medium,0
34486,49,Male,Europe,Simulation,21.407774084658755,0,Medium,6,127,21,24,Medium,0
36896,19,Male,Europe,Action,21.87797284417749,1,Easy,5,126,46,32,Medium,1
46318,22,Female,USA,Strategy,7.118931944707335,0,Hard,7,116,50,40,Medium,0
40733,39,Male,USA,Sports,6.306167880436809,0,Easy,14,133,57,14,High,0
15146,22,Female,Europe,Action,0.605401705678096,0,Medium,7,31,46,11,Low,2
46359,27,Male,USA,Strategy,21.94069739409108,0,Medium,8,59,27,2,Medium,0
15282,29,Female,Europe,Sports,14.805051394983376,0,Easy,13,170,83,13,High,0
45945,42,Female,Asia,Sports,5.641379447508649,1,Medium,2,33,81,0,Low,1
27372,32,Female,USA,Action,10.830765615624165,0,Hard,19,124,53,2,High,0
31036,16,Female,USA,Simulation,8.045258563783555,0,Easy,15,35,64,30,Medium,2
13146,29,Female,Europe,Strategy,17.562566876819343,0,Easy,5,90,9,6,Medium,0
28245,24,Male,Other,RPG,8.88417054866769,0,Easy,14,57,97,13,Medium,2
43937,22,Female,Asia,Simulation,19.25089952659816,0,Medium,13,129,87,9,High,0
38822,41,Male,USA,Sports,11.31826868677556,0,Easy,0,109,69,4,Medium,0
19803,33,Male,Europe,Simulation,20.83136878544316,0,Hard,8,74,47,48,Medium,0
31895,21,Female,Asia,RPG,10.342240932572672,0,Easy,5,167,34,5,Medium,0
9198,16,Female,Asia,Strategy,13.774599336278328,1,Easy,14,102,54,44,High,1
25437,36,Male,USA,RPG,4.507461611255357,0,Hard,11,147,25,11,High,0
16499,37,Male,USA,Simulation,7.228505037118262,0,Easy,15,137,9,23,High,0
36456,16,Male,USA,Strategy,9.263693451249289,0,Easy,8,144,16,35,Medium,2
30334,22,Female,Europe,Action,13.807948181819658,0,Hard,12,74,85,34,Medium,0
16321,36,Female,Europe,RPG,22.638981486305664,0,Easy,9,173,58,2,High,0
20256,20,Male,Asia,Strategy,5.013410776813141,0,Hard,7,178,44,27,Medium,0
16487,25,Male,Other,RPG,18.497926810825664,0,Easy,4,35,26,38,Low,2
26048,47,Female,Europe,Simulation,11.324480669763352,0,Medium,8,173,14,12,Medium,0
31681,16,Male,USA,Strategy,6.164742773031972,0,Easy,17,149,46,16,High,0
35979,18,Female,Europe,RPG,3.693271942868818,1,Medium,7,57,32,40,Medium,1
22360,35,Female,Europe,RPG,1.673769403524032,0,Medium,1,78,9,20,Low,0
13548,43,Female,Europe,Strategy,6.34988116822674,0,Hard,15,80,25,0,Low,0
31984,32,Female,Other,Action,2.503594060259404,0,Easy,7,74,51,4,Medium,0
19709,42,Male,USA,Simulation,21.77125379757437,0,Medium,8,122,91,41,Medium,0
37892,36,Male,Other,RPG,3.1162941658937697,0,Easy,1,140,74,10,Low,0
37566,29,Male,USA,RPG,2.924635151529236,0,Easy,12,93,26,46,Medium,0
41297,23,Male,Europe,Action,19.893448480859742,1,Medium,5,44,74,43,Medium,1
13500,41,Male,Europe,RPG,9.29943309767694,0,Medium,14,106,4,19,High,0
25647,32,Male,USA,Simulation,21.81987222841021,0,Easy,10,10,16,33,Low,0
17961,33,Male,USA,Strategy,20.200663488501213,1,Hard,11,75,79,12,Medium,1
36275,48,Female,USA,Sports,9.420714556239956,0,Medium,19,39,9,25,Medium,0
11182,38,Female,Asia,RPG,16.888555226194867,0,Easy,10,22,46,25,Low,0
47664,32,Male,USA,Strategy,11.1985085248445,0,Easy,9,98,90,33,Low,2
19229,16,Male,USA,RPG,11.462318479290918,0,Easy,5,42,23,25,Low,2
36709,38,Female,Asia,RPG,5.128100297323897,1,Hard,5,110,35,4,Medium,1
33465,25,Female,Other,Strategy,15.978267598051154,0,Hard,10,63,52,9,Medium,0
39161,16,Male,Europe,RPG,9.517497386907102,0,Medium,17,108,58,15,High,0
33012,25,Male,Other,Simulation,19.41119873914004,1,Hard,1,41,97,16,Low,1
37218,24,Female,Europe,Strategy,1.228609033764445,1,Easy,14,72,22,45,Medium,1
