PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,Cluster,PCA1,PCA2
22849,33,Female,Europe,RPG,2.9089990755048643,0,Easy,8,68,42,15,Medium,0,-0.6216463122030654,-0.22401061875971048
47056,34,Male,USA,Simulation,21.781889798367374,0,Easy,10,42,92,2,Medium,0,0.1563651374036383,0.21880531148945895
23131,24,Female,Europe,Strategy,18.068594082544145,1,Easy,8,33,67,30,Medium,3,1.1418258339931524,1.7425037758472486
17435,24,Male,Europe,Action,15.743024127071452,1,Easy,13,149,16,48,High,3,2.1120855171930253,0.1768789909370328
32581,37,Male,Europe,RPG,11.501892438207571,0,Medium,7,175,6,36,Medium,0,0.045018756656940724,-1.456268664554622
34924,42,Male,USA,Simulation,21.7248840235956,1,Easy,2,133,79,49,Medium,3,1.122373842162268,1.1192708800502313
31026,15,Male,Other,Strategy,11.59428038292504,0,Medium,8,178,85,16,High,1,0.2078647565193621,1.0958431898092078
29351,46,Female,Asia,RPG,6.244278613653111,0,Medium,15,142,25,40,High,0,-0.2024385808976056,-1.4772188675899598
15600,46,Male,USA,Simulation,6.158463857868285,0,Easy,17,161,21,41,High,0,0.6056397826553608,-1.878423707004873
21528,36,Female,Asia,Simulation,19.549285216247377,0,Easy,6,16,58,20,Low,0,0.3710555538709595,-0.12298643833395123
39467,30,Male,USA,Strategy,5.461605164884316,0,Medium,13,12,43,47,Low,1,0.3688025123548841,0.3698495181786624
28948,22,Female,USA,Sports,3.693708237597267,1,Medium,11,49,38,44,Medium,3,0.3222332606116861,1.697746966451005
21110,39,Male,USA,Strategy,12.774827499895927,0,Easy,18,44,64,35,Medium,0,0.9739716420173946,-0.4079343872017861
18284,47,Female,Europe,Action,5.269335204292219,0,Medium,18,172,8,32,High,0,-0.3804857890802054,-2.2064479070243435
30541,20,Male,USA,Strategy,16.49087852668383,0,Hard,4,152,47,49,Medium,1,0.6828368132029533,0.6448668973602607
10392,34,Male,Other,Action,11.936888398418214,0,Medium,16,139,5,25,High,0,0.2253887334404858,-1.7016547677548108
41572,40,Male,Europe,RPG,1.429725900321837,0,Medium,15,102,3,48,High,0,-0.013879737996679782,-1.317865143547131
9816,41,Female,USA,Action,8.034741991375771,0,Easy,17,55,25,15,Medium,0,-0.13715811791861948,-1.4543326446316922
32062,39,Male,Europe,Strategy,18.674984947246305,1,Easy,4,76,20,47,Medium,3,1.0759434329120234,0.13649389880579535
41686,29,Female,USA,Strategy,20.187172204906943,0,Easy,16,52,2,20,Medium,0,1.35008637224725,-1.6343834577298495
33529,47,Female,USA,Simulation,0.1848672293270157,0,Medium,8,122,81,8,Medium,1,-2.2721309430761605,-0.051258220896423484
14525,38,Male,USA,Action,13.632375635163427,0,Medium,1,144,77,48,Medium,0,0.13233889638862203,0.532963336455516
24211,28,Female,USA,Action,21.3756816643795,0,Easy,10,49,36,44,Medium,2,1.9755760103550384,-0.3440045640189087
43928,17,Male,Asia,RPG,7.328501183659006,0,Easy,19,46,10,9,Medium,0,0.7205593229095968,-0.7515030724442083
42486,28,Male,USA,Sports,9.747448446669363,0,Medium,2,175,20,13,Low,1,-0.8007184620873642,-0.6925975244165021
29831,18,Male,USA,Sports,2.507227557004072,0,Medium,19,133,42,32,High,0,0.6060893857392458,0.11180339559348274
17305,47,Male,Europe,Simulation,10.774017219621992,0,Easy,6,60,2,42,Medium,0,0.23504297830930176,-1.607141991644396
17639,45,Male,USA,RPG,8.740474612311775,0,Easy,4,142,99,21,Medium,0,-0.6990388206839726,0.271972802330516
46187,33,Male,Other,Simulation,16.170595314723528,0,Easy,7,88,28,23,Medium,0,0.562611949399493,-0.8574799795332052
13859,32,Female,Europe,Simulation,11.149473863558304,0,Easy,10,58,54,22,Medium,2,0.3076545367857587,-0.1073044014158047
20237,19,Female,Europe,Simulation,17.06387526790639,0,Medium,6,52,91,6,Medium,2,-0.22646103883032634,1.3687787461741192
9740,34,Male,Asia,Action,18.84412131863381,0,Medium,8,81,94,49,Medium,0,0.9479741332164202,0.9216336886614702
13741,42,Male,USA,Sports,17.069977469437077,0,Easy,15,115,54,36,High,0,1.128352663502143,-1.0336193559501978
26470,26,Female,Asia,Simulation,7.853079907193353,0,Easy,4,129,86,26,Low,2,0.21984736783080316,1.001977269122637
30581,42,Male,USA,Sports,3.7594911398665847,0,Easy,8,168,98,7,Medium,1,-1.1722472921743445,0.1131024535454648
12095,48,Male,USA,Simulation,18.93262982069789,0,Hard,1,53,39,6,Low,1,-2.1512847494201166,-0.846518590634953
45243,46,Female,USA,Sports,11.021363964967303,0,Easy,0,21,52,15,Low,0,-1.106569055125608,-0.3117080737767836
33779,33,Female,USA,Strategy,8.594652005075648,0,Medium,10,62,95,21,Low,0,-0.6376548327621321,0.976268067314124
44390,20,Male,Other,Sports,6.729120262418518,0,Easy,17,159,9,48,High,0,2.003513607924823,-0.8587009385477725
40542,37,Female,Asia,Action,4.563093846292742,1,Easy,12,98,92,24,Medium,3,-0.28047049122252243,1.5769478845729896
48908,45,Male,USA,Simulation,19.102827092480425,0,Medium,15,168,47,26,High,0,0.2170069300087835,-1.5340432596832116
38421,41,Male,Asia,Simulation,20.35421347475273,0,Hard,7,107,45,35,Medium,1,-0.3425543061680368,-0.5899514202997811
19545,17,Female,USA,Simulation,20.20455999190895,0,Easy,6,105,75,17,Medium,2,1.202593756700292,0.7569659376739108
18535,17,Male,Other,RPG,5.638654734977317,1,Easy,2,21,80,41,Low,3,0.6410234979486419,3.1200840722961334
40589,32,Male,USA,Simulation,23.088399854434428,0,Easy,13,139,66,14,High,0,1.0800345291876845,-0.6923566146893478
18920,40,Male,Asia,RPG,2.685084032229973,0,Medium,6,15,34,20,Low,1,-1.5586620381080398,-0.21927466430645384
28415,22,Female,USA,Strategy,18.01042434643754,0,Easy,2,48,6,48,Low,2,1.7668180004221372,-0.2595730183190663
31053,34,Female,USA,Simulation,17.856487771627044,0,Easy,10,130,60,18,Medium,0,0.6239916303648336,-0.5744963216827625
46305,18,Male,USA,Strategy,21.089559067684988,0,Hard,6,174,8,27,Medium,1,0.47418336774725606,-0.6602415824723664
40150,38,Female,USA,Action,15.681671964060996,0,Easy,15,64,84,13,Medium,0,0.2672363735923011,-0.16754685379443038
35713,21,Male,Asia,RPG,18.54500347912597,0,Easy,12,151,40,8,High,0,1.016577440696823,-0.6996679797180948
36739,42,Male,Asia,Sports,11.244832870233491,0,Easy,16,136,66,43,High,0,1.0469924462227915,-0.6568884378754651
38655,44,Male,USA,Action,7.427332812339425,0,Easy,17,125,64,33,High,0,0.3832033451151742,-0.7927446915131694
34889,18,Male,Other,Action,9.017174853990038,1,Easy,13,121,54,21,Medium,3,0.847611549559298,1.3325764696994336
22252,16,Male,Other,Sports,8.320933327762889,1,Easy,9,90,73,21,Medium,3,0.6104268354860967,2.1642510830417026
39617,47,Female,Other,RPG,10.786882187083066,0,Medium,13,100,82,11,Medium,0,-1.213610147234302,-0.41478304045703157
12049,26,Male,Asia,Simulation,8.523839952469613,0,Easy,11,118,45,20,Medium,0,0.45289479502968316,-0.25295366632702676
33186,31,Female,Europe,Simulation,15.871858898690244,0,Easy,2,80,17,28,Low,0,0.5511338800907039,-0.7080177103379975
34469,46,Male,USA,Sports,5.27770501510539,0,Medium,4,175,35,32,Medium,0,-1.0956671802324482,-0.9713829591671389
23786,23,Female,Asia,Action,18.5434244886818,0,Medium,13,91,34,49,Medium,0,1.7430504047294526,-0.15155706439666802
44765,37,Male,Asia,RPG,2.966824945463536,0,Easy,6,35,28,15,Low,0,-0.9147364880035386,-0.5147417992072827
37957,48,Female,USA,Strategy,20.04571665391783,0,Easy,10,103,7,38,Medium,0,0.938291475337827,-2.175712444767742
42554,43,Male,Asia,Action,0.9380351482172068,0,Easy,16,94,13,15,High,0,-0.68861053340347,-1.7341509967044817
40657,23,Male,USA,Strategy,17.79284167048344,0,Medium,9,80,81,19,Medium,0,0.3283838305457517,0.8314163293205237
36054,32,Female,USA,Action,15.223854145978269,1,Easy,3,59,47,49,Low,3,1.0968014410555644,1.2979369148439632
33245,23,Female,Europe,Strategy,21.568408326474525,1,Medium,12,163,3,11,Medium,3,0.5609040635860294,-0.4549430286461343
34771,36,Female,Asia,Strategy,17.097806880781803,0,Medium,18,95,27,0,High,0,-0.3903952803813372,-1.610908003991507
18975,42,Male,USA,Sports,5.889588048087198,0,Medium,14,170,61,13,High,1,-1.0919857693464392,-0.813285793749884
46604,34,Female,Europe,RPG,21.44281656127773,1,Easy,8,109,49,19,Medium,3,0.6803384859011581,0.36279226613825005
37434,44,Male,USA,RPG,3.7378737270049065,1,Medium,7,165,37,38,Medium,3,-0.8681239720189514,0.28959932117774306
41227,16,Female,USA,Action,23.563782943787025,0,Medium,5,99,15,15,Medium,0,0.7783095510335682,-0.42722363399646907
12619,43,Male,Asia,Sports,23.320922401944934,1,Medium,0,62,71,48,Low,3,0.32210582439314633,1.3661142555852581
15186,49,Male,USA,Strategy,15.729256091387896,0,Medium,12,167,34,16,High,0,-0.6800328524401767,-1.8935738837671314
40276,19,Female,Europe,Simulation,20.373270290896965,0,Easy,0,54,74,40,Low,2,1.5795828336879847,1.3251461920635041
37860,41,Male,Asia,Action,11.855675060558568,1,Easy,2,134,98,2,Low,3,-1.2217495251999937,1.3799557312796535
25174,31,Female,USA,Sports,12.887629796694483,1,Easy,17,179,84,31,High,3,1.167989389160907,0.9931803605525105
19592,16,Male,Other,Simulation,4.718545717947556,1,Easy,15,93,10,27,Medium,3,0.9801411204840463,0.6422700868832979
21790,30,Female,Asia,Action,10.75841036806871,1,Easy,17,163,68,30,High,3,1.0292760082002923,0.7916473639580659
16679,32,Female,USA,Action,7.058932477552774,0,Easy,1,166,65,20,High,1,-0.38069510712605975,0.18919456344255822
10451,42,Female,Asia,RPG,4.27754927113061,0,Medium,4,26,64,32,Low,1,-1.2320926396166856,0.48151502786814676
35161,36,Female,Europe,Simulation,3.5093393152107355,0,Easy,14,179,57,6,High,0,-0.5923214510031419,-0.8264992707186489
14815,18,Male,USA,Simulation,16.36224096092642,0,Medium,3,169,82,41,Medium,0,1.038178838609918,1.2588098688735925
48235,21,Female,Asia,Simulation,23.02030958871504,1,Hard,11,125,29,25,Medium,3,0.46652645424498623,0.6833750354816992
40052,49,Female,Europe,Sports,10.453751014892209,0,Easy,8,10,69,13,Low,0,-0.9660458676002728,-0.3713745111244193
30622,21,Male,USA,Sports,11.57772986557816,1,Easy,10,99,44,19,Medium,3,0.6525379864137059,1.0888655771030438
11743,26,Male,USA,Simulation,7.307187086686754,1,Medium,7,123,14,19,Medium,3,-0.5758755210550006,0.49340205451038643
38634,42,Male,USA,Simulation,23.644417807017746,0,Medium,3,125,76,29,Medium,0,0.04249428507230828,-0.157739386446647
10503,45,Female,Other,Action,22.29016477157761,0,Easy,9,43,60,33,Medium,0,0.8351617823522183,-0.6776149441494231
19026,48,Male,USA,Sports,3.685060735935732,1,Hard,11,27,6,16,Low,3,-2.4091526451814103,-0.28281376740244024
20257,37,Male,USA,Sports,10.756073600747085,0,Medium,6,167,46,6,Medium,1,-1.2004713987246416,-0.7696298327261508
39789,27,Male,USA,Action,1.3655192510023584,0,Medium,10,129,83,34,Low,1,-0.30509715488924033,1.0580170902904047
17087,21,Male,Asia,Simulation,12.362438358400684,0,Easy,9,161,49,49,High,2,1.9154902606061035,0.17988860956976863
32832,31,Male,USA,Simulation,16.76712984544958,0,Easy,12,85,39,46,Medium,2,1.7548556969749305,-0.4968725900232148
44037,17,Female,Europe,Strategy,21.133130603889647,0,Medium,12,75,23,49,Medium,0,2.1135059143651547,-0.0820365829948909
32149,29,Female,Other,Action,8.784888161432317,0,Easy,13,46,1,18,Medium,0,0.33952037194315254,-1.2134348556643788
11531,25,Male,Asia,Simulation,8.207349787537556,1,Easy,18,46,65,37,Medium,3,1.2181435559054188,1.5184943810657354
39582,16,Female,Asia,Sports,16.2577948022261,1,Medium,12,164,14,19,High,3,0.7680105967171532,0.34624715642377046
43682,34,Female,USA,Simulation,9.106622250137043,0,Medium,13,56,76,20,Medium,0,-0.5078524792599749,0.37413314176496154
35474,27,Male,USA,Sports,14.336647863171232,1,Easy,5,168,17,48,Medium,3,1.4993027128570802,0.3607765520231315
39969,22,Male,Europe,Sports,9.040610587515056,0,Easy,12,107,79,46,High,2,1.5829860656766968,0.9527518991452756
35929,44,Male,USA,RPG,11.144484312193184,0,Hard,17,100,21,25,High,0,-0.9143844874554057,-1.5162563166205008
9857,26,Female,USA,RPG,3.442169847230637,0,Easy,0,119,74,29,Low,2,-0.17722384562543353,1.0926994900084999
19742,28,Male,USA,Action,1.7497671594917623,0,Easy,1,177,1,15,Low,1,-0.6534927756927258,-1.0096718691147322
11907,36,Male,Asia,Sports,19.94694736249634,1,Medium,18,106,77,31,High,3,0.7589558660414306,0.8148566912838302
43726,35,Female,Europe,RPG,13.344059402933752,0,Easy,2,121,27,45,Low,0,0.8629998536579019,-0.5892608200957005
21066,15,Female,Europe,RPG,12.33777967840664,0,Easy,8,115,33,23,Medium,2,1.1398893848066292,0.06052958385123497
41422,30,Male,Asia,Strategy,17.4043725787826,0,Easy,4,178,66,46,Medium,0,1.5129743897870125,0.11359943538444997
9109,46,Male,Other,Strategy,18.55396821448505,0,Easy,12,96,2,21,Medium,0,0.4106455864603886,-2.384024570759648
31342,36,Female,Other,RPG,12.760482719942017,0,Easy,2,141,78,43,Medium,0,0.6675586839759178,0.4273656244650333
13569,40,Female,USA,RPG,22.182556289694777,0,Medium,6,144,15,46,Medium,0,0.9007185093548404,-1.4224834336664711
30501,28,Female,Europe,Sports,19.513904703359803,0,Medium,15,80,45,4,Medium,0,0.05505718426907778,-0.668589449337275
37200,48,Male,Asia,RPG,4.148314663252845,0,Hard,14,32,73,23,Medium,1,-1.9464150138758538,0.030050268868579925
35874,28,Male,Asia,Action,8.877932527178414,0,Easy,10,147,19,49,High,0,1.457075305768334,-0.7162975105400604
49008,29,Male,USA,Sports,20.91192343521137,0,Hard,3,11,7,37,Low,0,-0.011688746693872296,-0.32731815758995453
33867,30,Male,Europe,Strategy,17.646973588993188,0,Medium,17,17,28,49,Medium,0,1.5046195930728885,-0.47078589009160154
15432,48,Male,Europe,Sports,9.764312699161913,1,Easy,13,159,65,6,High,3,-0.8673387552524556,-0.15756753195930454
12028,24,Male,USA,Strategy,16.49690682970427,0,Hard,12,61,29,20,Low,0,-0.2098348995232749,-0.22694029050846304
46263,34,Male,Asia,Strategy,21.143749917558207,0,Easy,9,26,55,17,Low,0,0.6287090630936897,-0.3369485276987591
48983,22,Male,USA,Action,2.875217911779532,0,Medium,12,65,5,21,Medium,0,-0.3362485029266506,-0.46804171572185754
20658,24,Male,Other,Sports,22.41898344445284,0,Medium,9,30,48,19,Low,0,0.5791583226248375,0.1114179751733667
27923,32,Male,Asia,RPG,17.022810768836823,0,Medium,2,143,97,15,Medium,0,-0.5471645923955814,0.7962616054324243
9729,44,Male,USA,Sports,2.505890057492927,0,Medium,8,157,39,47,Medium,0,-0.48284848306655653,-0.656250148545951
26125,24,Male,Europe,RPG,14.274980222092276,0,Easy,2,176,40,18,Medium,1,0.47397807679791204,-0.29610100230748415
31098,41,Male,Europe,Sports,23.46889133075185,0,Hard,1,56,85,0,Medium,1,-1.8211673905036443,0.3199480832793934
44173,34,Male,Other,Action,1.7882006774590398,0,Easy,0,176,47,49,Medium,0,0.20449107220535798,0.13485358509385983
41800,27,Female,USA,Action,22.714727967114698,0,Medium,6,167,36,43,Medium,1,1.378467418278367,-0.47303609019012394
37034,47,Male,Europe,Action,18.356693326374547,0,Easy,18,83,66,38,High,0,1.174489479107202,-1.0158642321773788
35620,35,Male,Asia,Action,15.848623574406329,0,Hard,4,103,16,21,Medium,1,-1.0223495826339986,-0.8358414212871238
24538,21,Female,USA,Action,6.879022405434631,0,Medium,1,19,76,43,Low,2,0.04328599328165761,1.936931113155295
43759,23,Male,USA,Simulation,18.207732156311685,1,Easy,9,61,93,33,Medium,3,1.3554486012660663,2.248869811101406
28511,46,Female,Europe,Sports,16.90570911943194,1,Medium,16,60,72,42,Medium,3,0.3685947624695126,0.6923541472796726
30925,25,Male,USA,Action,11.20900991222796,0,Easy,18,124,93,35,High,2,1.5237435885687773,0.6331607565554901
33048,23,Female,USA,RPG,18.03165200091861,1,Easy,16,144,18,33,High,3,1.916853053318535,-0.054795030672928347
36779,44,Male,USA,Simulation,10.38812427954121,0,Easy,4,55,16,22,High,0,-0.5131981262120389,-1.240656769691744
16729,33,Male,Europe,Sports,23.72721721342603,0,Easy,13,140,42,41,High,2,2.085752913031743,-1.024327980849549
18473,35,Male,Asia,Sports,4.851056728442506,0,Easy,4,157,76,12,Medium,1,-0.8161017229385966,0.18218263163106033
43112,30,Male,Europe,Sports,0.2289122870676854,0,Easy,11,128,37,7,Medium,1,-0.7237625222607238,-0.5657448801736821
41075,18,Male,USA,Action,20.05357312615622,0,Hard,9,152,95,13,High,1,-0.08991386745128958,1.140407453262718
21880,23,Female,Europe,Sports,10.23845446259907,0,Hard,5,61,52,24,Medium,1,-0.8437695031801049,0.8466637886611205
38067,36,Male,Europe,Strategy,9.058046065413713,0,Medium,18,35,65,10,Medium,0,-0.7088625889709628,-0.19778059497339698
13291,49,Female,USA,Sports,14.996819770157591,0,Medium,5,138,16,2,Medium,0,-1.6105496300709072,-2.011171109026853
34458,28,Female,Other,Strategy,1.9961281075507475,0,Easy,3,74,27,3,Low,0,-1.1360580853623115,-0.23507547364403203
47889,42,Male,Europe,Strategy,19.73420498185844,0,Easy,6,92,2,13,Medium,0,0.055349692629073584,-2.039959662079279
39410,28,Male,Asia,Action,9.853450577221448,0,Medium,16,128,9,8,High,0,-0.2952822948077167,-1.4023830880286772
30155,45,Female,Asia,Simulation,13.152641787957249,0,Medium,16,13,60,2,High,0,-1.2225039417258383,-0.7578252607951715
15604,20,Male,USA,Strategy,5.64381537697082,0,Medium,1,76,77,35,Low,2,-0.21209029490663062,1.7349267030443811
30848,47,Female,USA,Simulation,1.813693541119832,0,Easy,18,26,62,22,Medium,0,-0.5977538596398733,-0.5912390496808384
27036,38,Female,USA,Action,3.9298514025443865,1,Medium,9,148,83,35,High,3,-0.6909482921505808,1.5527935392765404
45502,49,Male,Asia,Strategy,19.237902264661933,0,Hard,12,98,18,23,Medium,1,-0.9032892314250425,-1.8426990215589727
19708,34,Female,Asia,Action,10.45418601149032,0,Easy,4,169,70,3,Medium,1,-0.692092876328187,-0.19872881000897458
16264,34,Male,USA,Strategy,22.100168456063457,0,Easy,0,143,82,5,Low,0,-0.08496642145122656,0.042972764387660484
45476,42,Male,Asia,Simulation,10.520409156690404,0,Medium,19,139,17,7,High,0,-0.7154487319436942,-2.0812934917715924
47385,17,Female,Europe,Action,18.296937366254856,0,Medium,19,35,72,36,Medium,2,1.69706712346653,0.8251702003881806
22205,16,Female,USA,RPG,18.825540038479268,0,Easy,15,82,65,49,Medium,2,2.750728104633747,0.6537454179611717
13520,45,Female,Other,Strategy,23.48869291523133,0,Easy,1,57,42,10,Low,0,-0.2822164465114774,-1.0667821072764827
17725,18,Female,Other,RPG,8.194195774057683,0,Easy,18,42,72,49,Medium,2,2.0355925433473843,1.0389259665549349
23111,47,Female,Other,Simulation,9.181437394980046,0,Easy,11,26,5,38,Low,0,0.19277531889439076,-1.6151467554533965
28742,44,Male,Europe,RPG,2.1752433457476954,0,Hard,5,16,31,20,Low,1,-2.4518907247397546,-0.25827791165300984
13168,27,Female,Other,RPG,5.45274241617537,0,Easy,9,175,42,10,High,1,-0.18188419420145727,-0.5245079921935892
38874,46,Male,Asia,Simulation,21.52249360074796,1,Medium,16,88,61,49,High,3,0.9865997588635771,0.2798999496026703
43345,24,Female,Asia,Strategy,16.424537875957235,0,Easy,7,57,48,21,Medium,2,0.8187322380155421,0.1107256956390044
15549,22,Male,Europe,Simulation,13.807782587805178,0,Medium,10,73,3,47,Medium,0,1.2527969307238251,-0.49407804445910497
19012,47,Male,Asia,Simulation,11.144131626887445,0,Easy,2,98,79,43,Medium,0,0.03625556134066399,0.14444923569803525
25337,44,Female,USA,Simulation,16.940283338727113,0,Easy,7,174,29,21,Medium,0,0.19313229034706156,-1.7327256553591934
47794,35,Male,USA,Sports,19.45248239208416,0,Hard,19,159,52,44,High,0,0.8537485472819492,-0.7450798434474515
44775,47,Female,Asia,Action,0.0362940934938604,1,Medium,0,85,36,31,High,3,-1.965822261278331,0.766179943101313
17718,45,Male,USA,Action,4.1019940171790426,0,Medium,5,22,99,36,Low,1,-1.226762095921836,1.1461376383185697
34577,41,Male,Other,RPG,9.29870714747046,0,Easy,12,170,70,14,Medium,0,-0.25377538575160935,-0.7271270320712625
48283,18,Female,Europe,RPG,22.672992974748045,1,Medium,12,135,5,13,Medium,3,0.8785638893919515,-0.07424762091486438
11814,24,Female,Asia,Simulation,17.109897415488874,0,Easy,1,107,44,31,Low,2,0.9857015229949205,0.16211778595821277
17194,17,Male,Asia,RPG,14.7301546704607,0,Medium,9,58,33,29,Medium,0,0.7668565790913534,0.3078605551020199
31896,26,Male,Europe,Action,13.871312421850895,0,Easy,8,132,36,30,Medium,2,1.0517704648559112,-0.4278331058875788
30082,39,Female,Europe,Sports,14.36037580453966,0,Hard,2,41,52,13,Low,1,-1.8138045757456311,0.07208299676550418
46865,35,Female,Asia,Simulation,16.713273042795137,0,Hard,5,17,8,5,Low,1,-1.5903955689357632,-0.9080026949186113
15648,45,Male,Europe,Simulation,1.1114822889555978,0,Medium,18,15,9,10,Low,0,-1.5803009579003877,-1.5843416172660896
32359,43,Male,Asia,Action,9.551136827589694,1,Medium,11,56,29,21,Medium,3,-0.9680709744622534,0.08160411012183164
11825,18,Male,USA,Simulation,4.506710722568949,0,Medium,9,55,70,18,Medium,2,-0.4204903656804328,1.2727696330563005
38646,25,Male,Asia,Action,3.952760869002224,0,Medium,4,58,22,9,Low,1,-1.2672816917404455,-0.013391181972157322
16324,23,Male,USA,Strategy,11.534824951196544,0,Medium,5,95,5,13,Medium,1,-0.3992463309787681,-0.6563091856519071
29770,37,Male,Europe,RPG,10.629886932665157,0,Medium,10,168,82,1,High,0,-1.2283716193144967,-0.18120255728053408
46589,34,Male,Europe,Strategy,18.411323403285543,0,Hard,2,145,52,30,Medium,1,-0.5782349710310958,-0.037741162475520715
47410,45,Male,USA,RPG,18.846899631902943,0,Hard,8,123,80,36,Medium,1,-0.5513149311861285,-0.04507216516548327
30459,27,Male,Europe,RPG,6.184735927560199,0,Easy,18,179,17,1,High,0,0.04962661932458318,-1.5956360080004632
37005,20,Female,USA,Simulation,1.1021945334034775,0,Easy,9,152,37,0,Medium,1,-0.5670631926394857,-0.19943165214137826
29077,40,Male,USA,Action,3.490314995255905,0,Easy,3,117,19,46,Medium,0,0.07475571181710798,-0.7505099271634967
45977,45,Male,Europe,Simulation,18.47531258741566,0,Easy,12,59,4,24,Medium,0,0.5034402537136227,-2.1138358281472933
21649,22,Male,Asia,Sports,6.0989342538658375,0,Easy,1,10,75,47,Medium,2,0.7250288512912733,1.800397150658191
32208,42,Male,USA,Simulation,11.816032437114828,0,Easy,12,30,80,0,Medium,0,-0.8270372423672001,-0.21237630457994802
47039,30,Female,Europe,Action,12.49504790559794,0,Easy,2,107,85,16,Low,2,-0.12341753842547354,0.7320832644916131
26931,47,Female,Asia,Strategy,17.40103356399446,0,Easy,7,29,51,0,Low,0,-0.8787311827239137,-1.0379436584067012
40540,41,Male,USA,RPG,11.966034467905718,0,Hard,6,38,1,21,Low,0,-1.5017449497611983,-1.1788625752767674
10398,47,Male,Other,Simulation,7.945109612870445,0,Hard,15,60,97,34,Medium,1,-1.193364082648256,0.4728021007017078
9465,43,Female,Europe,Strategy,16.015709473348025,0,Easy,17,158,36,27,High,0,0.875708159050708,-1.8020613975232436
33825,24,Female,Asia,Sports,6.13611781035904,1,Easy,5,156,53,33,Medium,3,0.4635783693989612,1.430585592643004
12018,41,Male,Europe,RPG,0.1148734178343913,0,Medium,7,122,25,28,Medium,0,-1.2822008644008995,-0.7785968078423935
14288,21,Male,Europe,Sports,8.758663714347847,0,Medium,18,71,4,20,Medium,0,0.390850227172117,-0.8929063005514349
43444,31,Male,USA,Sports,20.91377363900169,0,Easy,14,79,19,16,Medium,0,1.08101645097311,-1.4286106988737608
35112,18,Female,Asia,Simulation,21.864639687000363,0,Hard,16,44,5,43,Medium,0,1.452060346460107,-0.49851365003363235
18062,34,Male,Europe,Action,8.041657591997778,0,Hard,11,46,25,4,Medium,0,-1.848094770348921,-0.6184818354737526
44158,18,Female,Other,Action,17.309717251517505,0,Medium,2,115,25,7,Low,1,-0.16705618640632805,-0.14243723215805268
34313,23,Male,USA,Action,21.339568207690743,0,Easy,5,95,49,21,Medium,2,1.140969762771722,-0.019150296327967994
31969,49,Male,Asia,Action,5.615327287372501,0,Medium,15,119,67,46,High,1,-0.2424958777450555,-0.5053656386915045
18317,36,Male,Asia,Strategy,5.778674388252442,0,Easy,17,170,25,46,High,0,1.1868861379090823,-1.2907751497885176
31617,43,Female,Asia,Simulation,6.816509863437015,0,Easy,11,60,75,8,Medium,0,-0.9272534376902699,-0.22810536384526545
14373,30,Female,Asia,Sports,19.13719919445427,0,Hard,0,100,34,15,Low,1,-1.0391722369144816,-0.16600220410406652
17760,26,Female,Europe,Sports,19.18692899410386,1,Medium,12,86,49,30,Medium,3,0.7918985966719557,0.9999627722919654
28640,37,Female,Asia,Strategy,9.28255520105419,0,Medium,15,34,40,0,Medium,0,-1.218582623356899,-0.7845577712057941
29148,42,Female,Asia,RPG,12.302481683042403,0,Medium,16,111,16,16,High,0,-0.4618036195334618,-1.8237198299387445
33883,25,Male,USA,Sports,20.030236442273125,0,Easy,2,81,91,40,Medium,2,1.420536512909357,1.2432780979759264
39882,17,Male,Europe,Strategy,20.99652840465564,0,Easy,12,145,54,47,High,2,2.7274428303564155,0.1589325805295941
17925,36,Male,Europe,Simulation,0.5278339448262663,1,Easy,9,18,42,32,Low,3,-0.42032901411727525,1.1336433854404744
34994,33,Male,Asia,Strategy,6.579517686870005,1,Medium,0,159,34,29,Low,3,-0.9021906215041376,0.8905301230237903
28411,19,Male,Europe,Action,8.726069615886868,0,Easy,1,59,6,37,Low,2,0.8279915587516307,0.02358957349887315
43439,19,Male,USA,Action,20.248305938573687,1,Easy,18,155,93,14,High,3,1.570811426306608,1.4369091273024366
11265,34,Female,Asia,RPG,9.645030869579609,1,Easy,2,109,34,37,Low,3,0.23317831296741598,0.7879657302254068
25809,42,Female,USA,Strategy,4.312429859588649,0,Hard,1,99,35,49,Low,0,-1.2819545845948201,0.0075842433293628764
42573,42,Male,Other,Simulation,3.944145756942675,0,Easy,9,36,14,48,Medium,0,0.3035993955186333,-0.8853930372759012
24189,43,Female,Europe,Strategy,16.88138998053817,0,Easy,3,41,69,21,Low,0,-0.20622823828427067,-0.09320721632795233
28306,39,Male,USA,Strategy,8.391582782080278,0,Medium,3,48,61,15,Low,1,-1.4555780804614766,0.22450075393714425
37924,48,Female,Europe,Simulation,20.5278306834822,1,Easy,16,102,83,26,High,3,0.6405670222954515,0.25271267121475255
40112,37,Female,Europe,Sports,6.37295194889482,1,Medium,10,55,14,10,Medium,3,-1.3606843902756294,0.04824866464165848
11158,24,Male,USA,Simulation,8.005718327324358,0,Hard,17,147,23,12,High,0,-0.69440286764724,-0.7596525596487069
38517,19,Male,USA,Sports,6.082524690145536,0,Hard,4,37,82,22,Low,2,-1.1542652118534311,1.9400389972963354
35395,39,Male,Europe,Simulation,2.846410698324997,0,Easy,0,29,49,30,Low,2,-0.8148028727249833,0.29756077928217917
